"FAB_NAME","LOTID","TEST_TYPE","WAFERNO","WAFERID","PART","PART6","MEASURETIME","TEST_PROGRAM","BIN_DEF_NAME","TEST_EQPID","CPOPERATOR","LOAD_BOARD","CPPROBECARD","TEST_VENDOR","WEEK","MONTH","TIMESTAMP","CREATETIME","MES_LOT_ID"
FAB12,FFR123.1,CP1,9,FFR123.09,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 10:23:45.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 02:12:29.000,2025-02-13 02:12:29.000,FFR123.1
FAB12,FFR123.1,CP1,10,FFR123.10,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 12:00:10.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 02:12:36.000,2025-02-13 02:12:36.000,FFR123.1
FAB12,FFR123.1,CP1,11,FFR123.11,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 13:28:25.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 05:11:16.000,2025-02-13 05:11:16.000,FFR123.1
FAB12,FFR123.1,CP1,12,FFR123.12,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 14:50:23.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 05:11:32.000,2025-02-13 05:11:32.000,FFR123.1
FAB12,FFR123.1,CP1,13,FFR123.13,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 15:53:07.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 05:11:39.000,2025-02-13 05:11:39.000,FFR123.1
FAB12,FFR123.1,CP1,14,FFR123.14,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 16:55:03.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 05:11:44.000,2025-02-13 05:11:44.000,FFR123.1
FAB12,FFR123.1,CP1,15,FFR123.15,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 18:06:30.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 07:51:48.000,2025-02-13 07:51:48.000,FFR123.1
FAB12,FFR123.1,CP1,16,FFR123.16,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 19:10:08.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 07:51:50.000,2025-02-13 07:51:50.000,FFR123.1
FAB12,FFR123.1,CP1,17,FFR123.17,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 20:12:02.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 07:51:52.000,2025-02-13 07:51:52.000,FFR123.1
FAB12,FFR123.1,CP1,18,FFR123.18,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 21:12:37.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 07:51:54.000,2025-02-13 07:51:54.000,FFR123.1
